Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
22,4.9,Buffet ,scooter ,11,4.663187802392024
38,4.6,Meal ,scooter ,30,19.619011976038017
24,4.8,Buffet ,motorcycle ,24,7.772466272225446
33,5.0,Buffet ,motorcycle ,17,17.076258901135645
27,4.9,Meal ,scooter ,18,7.661250453884359
24,4.6,Buffet ,motorcycle ,28,12.580267821997444
27,4.2,Snack ,motorcycle ,20,1.55270011179015
31,4.7,Buffet ,motorcycle ,32,5.9588470278914665
37,4.9,Meal ,motorcycle ,20,2.979502850905299
22,4.7,Snack ,scooter ,19,6.217689155478114
31,4.7,Buffet ,motorcycle ,18,6.21786068876229
38,4.6,Buffet ,motorcycle ,26,1.5323511333967776
24,4.4,Snack ,electric_scooter ,32,4.589099457865436
37,5.0,Snack ,scooter ,42,12.580267821997444
34,3.5,Meal ,motorcycle ,32,13.631228534634364
21,4.9,Buffet ,motorcycle ,18,20.178893713604992
29,4.6,Snack ,motorcycle ,26,4.540598458100293
24,4.5,Drinks ,motorcycle ,22,20.180908601413037
30,4.4,Buffet ,motorcycle ,24,1.536715894832184
31,4.8,Buffet ,scooter ,18,20.180635114052397
23,4.6,Snack ,scooter ,12,6.14663364597742
29,4.9,Drinks ,scooter ,15,16.659903789497626
21,4.7,Drinks ,motorcycle ,21,4.596877705335208
23,4.5,Meal ,scooter ,23,9.08801103419768
36,4.8,Drinks ,motorcycle ,17,10.254107231053174
35,4.1,Meal ,motorcycle ,34,9.192951166232659
38,3.8,Meal ,motorcycle ,37,16.384324359300173
36,4.6,Meal ,electric_scooter ,25,1.5127140853022394
36,3.5,Buffet ,scooter ,41,20.4429297624716
23,4.9,Buffet ,motorcycle ,16,7.761486237888648
25,4.6,Drinks ,motorcycle ,16,4.469193824736561
32,4.8,Snack ,electric_scooter ,19,7.568320537282731
35,4.9,Snack ,motorcycle ,22,1.5147941805488028
29,4.6,Meal ,motorcycle ,11,3.058573658098169
34,4.6,Meal ,motorcycle ,25,1.5527821277831835
27,4.7,Snack ,scooter ,12,3.02506164261167
23,4.8,Drinks ,motorcycle ,14,4.4942066428881855
37,4.5,Snack ,motorcycle ,26,1.554562539688385
32,4.2,Buffet ,motorcycle ,38,19.087358121247604
21,4.5,Drinks ,motorcycle ,32,13.681601719210681
25,4.6,Meal ,motorcycle ,15,9.435201537090277
34,4.0,Buffet ,electric_scooter ,40,19.395819534635297
28,4.5,Snack ,motorcycle ,15,19.76218981816624
34,4.2,Snack ,motorcycle ,26,7.761779919100629
25,4.6,Meal ,motorcycle ,37,12.48470710175781
29,4.6,Buffet ,motorcycle ,43,19.976095320000045
32,4.8,Drinks ,scooter ,24,19.761050003463488
25,4.5,Snack ,scooter ,18,9.174316773931475
25,2.9,Buffet ,scooter ,36,13.90735521638181
22,4.6,Snack ,motorcycle ,20,4.610367445983061
26,4.6,Buffet ,motorcycle ,18,16.83046129449007
24,4.8,Meal ,scooter ,11,3.1450674360287563
29,4.6,Buffet ,scooter ,18,7.573435919830353
36,4.7,Buffet ,motorcycle ,30,7.448363764933636
35,3.8,Buffet ,motorcycle ,40,17.097997931268214
30,4.9,Meal ,motorcycle ,19,9.121794088666626
22,5.0,Meal ,motorcycle ,18,1.5527821277831835
32,4.4,Meal ,motorcycle ,28,9.088078142289858
36,4.9,Snack ,scooter ,20,19.916432534115003
39,4.4,Drinks ,motorcycle ,43,9.362872174422538
33,4.5,Meal ,scooter ,29,12.42124244275907
37,4.5,Snack ,motorcycle ,21,20.853653606521558
37,4.2,Snack ,scooter ,33,3.0407902120623627
37,4.8,Snack ,scooter ,30,8.94295430815855
34,4.2,Snack ,scooter ,31,12.419709768972952
30,4.2,Buffet ,motorcycle ,34,9.313300003274572
20,3.2,Meal ,scooter ,34,10.433242610194462
28,4.8,Meal ,scooter ,11,8.8104183223971
30,4.7,Buffet ,motorcycle ,18,12.253528674312486
25,4.5,Drinks ,motorcycle ,22,13.971759900449767
22,4.9,Snack ,scooter ,15,9.31399060773866
34,4.2,Snack ,motorcycle ,33,13.682504887236636
22,5.0,Drinks ,motorcycle ,26,12.419634113854903
26,4.8,Buffet ,motorcycle ,15,12.4349131324917
22,4.8,Snack ,motorcycle ,19,5.9602651703509135
33,4.3,Meal ,motorcycle ,49,17.13740770066418
38,4.6,Buffet ,electric_scooter ,30,10.72328694561439
37,4.7,Buffet ,scooter ,21,16.635451215389462
32,4.7,Snack ,motorcycle ,27,6.0400812108371476
37,4.4,Drinks ,motorcycle ,32,3.0605561414821514
26,5.0,Meal ,motorcycle ,27,17.29786575292793
37,3.3,Buffet ,motorcycle ,34,10.90632461534921
25,4.5,Meal ,motorcycle ,18,12.161605445658722
29,4.8,Buffet ,scooter ,19,19.884989094190672
36,4.6,Drinks ,motorcycle ,32,4.596576884074512
36,4.6,Meal ,electric_scooter ,26,3.116248510099606
38,4.6,Snack ,scooter ,19,3.0253773223158524
35,4.6,Snack ,motorcycle ,23,16.411341040081766
26,5.0,Snack ,motorcycle ,29,6.12077722293741
39,4.0,Snack ,motorcycle ,39,1.5298767897953611
23,4.9,Buffet ,motorcycle ,33,9.060226100345478
28,4.6,Snack ,motorcycle ,16,10.867352909111041
21,4.8,Drinks ,motorcycle ,38,20.252967850092986
24,4.5,Buffet ,scooter ,12,12.098934379658612
31,4.9,Meal ,motorcycle ,25,12.07406309077521
34,4.9,Meal ,scooter ,20,12.419464414281585
34,4.7,Drinks ,motorcycle ,26,6.128757701333823
28,4.9,Meal ,motorcycle ,24,5.958965689317968
30,4.1,Snack ,motorcycle ,47,16.63531520336952
33,4.6,Buffet ,motorcycle ,49,10.75749969741904
32,4.9,Snack ,scooter ,24,3.0736606159023516
21,4.8,Meal ,motorcycle ,22,6.232152801408588
20,4.8,Drinks ,scooter ,15,19.975520086141493
37,4.7,Buffet ,scooter ,16,4.537860441809634
36,4.9,Snack ,motorcycle ,36,12.42124244275907
26,4.9,Buffet ,electric_scooter ,13,8.929060011744786
32,4.6,Drinks ,motorcycle ,43,10.707675026121008
30,4.9,Drinks ,motorcycle ,35,7.7902370530946605
24,4.9,Meal ,scooter ,16,1.5126021278525419
36,5.0,Drinks ,motorcycle ,20,1.5526974416991632
29,4.6,Snack ,motorcycle ,33,5.860424705920016
29,4.6,Snack ,motorcycle ,23,12.291841945135499
38,4.2,Buffet ,motorcycle ,36,16.720605641469167
32,4.7,Drinks ,scooter ,25,7.683191405134032
35,4.9,Drinks ,electric_scooter ,28,16.7221183754483
23,4.5,Snack ,motorcycle ,21,19.9760275548983
32,3.5,Drinks ,scooter ,39,16.384467035904017
29,4.3,Snack ,motorcycle ,20,7.660348488994992
35,4.5,Meal ,motorcycle ,39,10.565936170076439
33,5.0,Drinks ,motorcycle ,32,7.648947508016062
20,5.0,Buffet ,motorcycle ,22,3.109210740388428
30,4.7,Meal ,scooter ,34,8.940047176763544
38,4.8,Meal ,scooter ,17,3.0253456549862583
36,4.8,Snack ,scooter ,17,4.717601091891188
36,4.8,Snack ,electric_scooter ,19,4.717601091891188
32,4.9,Snack ,motorcycle ,54,16.36857478400009
39,4.5,Snack ,motorcycle ,22,19.761050003463488
21,4.6,Snack ,motorcycle ,28,17.074904295896932
21,4.8,Drinks ,motorcycle ,43,17.29786575292793
23,4.8,Meal ,motorcycle ,23,2.9795210501867264
22,4.6,Buffet ,scooter ,20,20.968251711238008
33,4.8,Buffet ,scooter ,37,13.830084721978729
27,4.9,Snack ,motorcycle ,18,11.919595217655518
38,4.4,Meal ,motorcycle ,48,10.64229230148355
23,4.0,Meal ,scooter ,31,10.881197530967802
29,4.6,Snack ,motorcycle ,27,4.6103798438105015
27,4.6,Buffet ,motorcycle ,29,14.152800689540413
25,4.9,Buffet ,motorcycle ,26,19.915731481046144
33,4.6,Snack ,scooter ,18,3.116127221823214
37,4.8,Buffet ,motorcycle ,17,13.830206237618128
37,4.8,Snack ,scooter ,15,3.0736879823780976
39,4.2,Meal ,motorcycle ,31,4.657591595025029
34,4.8,Snack ,motorcycle ,26,12.464329547531637
24,4.8,Drinks ,motorcycle ,18,10.642018862909575
26,4.4,Buffet ,motorcycle ,26,8.938176353252846
29,4.8,Meal ,motorcycle ,23,4.656945386797736
29,4.9,Snack ,electric_scooter ,22,6.147092755426114
31,4.8,Meal ,scooter ,25,7.6837409308516795
22,4.9,Drinks ,scooter ,26,20.252967850092986
36,4.8,Drinks ,motorcycle ,34,7.660205777377653
29,4.5,Meal ,motorcycle ,16,12.291841945135499
33,4.6,Buffet ,motorcycle ,21,1.5318406264547653
29,4.6,Drinks ,electric_scooter ,25,4.537640129661987
38,4.6,Snack ,scooter ,26,1.5147861364081354
28,4.0,Snack ,motorcycle ,33,12.464266687795742
37,4.7,Snack ,scooter ,26,19.761110067531334
20,4.7,Meal ,electric_scooter ,15,6.128627671478303
25,4.6,Meal ,motorcycle ,37,10.724879289834993
21,4.4,Snack ,motorcycle ,37,19.343668924302868
23,4.5,Drinks ,motorcycle ,20,1.5147937194398224
26,5.0,Meal ,scooter ,18,9.088078142289858
24,4.0,Drinks ,motorcycle ,18,1.5525569855374293
30,4.3,Meal ,scooter ,34,10.42985045425312
37,4.7,Buffet ,scooter ,19,7.5734678218356475
23,4.9,Meal ,scooter ,18,6.128249797039683
23,4.6,Meal ,motorcycle ,34,12.1168861864509
37,4.1,Meal ,motorcycle ,24,1.513645726802898
23,4.6,Snack ,motorcycle ,23,20.20704994061484
32,4.8,Snack ,motorcycle ,26,4.610390241773466
32,4.8,Meal ,motorcycle ,19,17.098196997792005
29,4.6,Buffet ,motorcycle ,35,6.23213948584345
29,4.5,Snack ,scooter ,16,12.580267821997444
26,4.6,Meal ,motorcycle ,15,16.827472772762793
27,4.8,Buffet ,scooter ,10,4.663456228523695
23,4.7,Drinks ,motorcycle ,16,7.683332671629986
34,5.0,Meal ,scooter ,26,5.9590183242927965
25,4.5,Meal ,scooter ,12,3.040649953838664
24,4.6,Drinks ,scooter ,15,16.635451215389462
38,4.7,Snack ,scooter ,25,9.192703789896752
25,4.7,Drinks ,motorcycle ,22,2.9303450915220335
30,4.6,Buffet ,motorcycle ,25,7.772039544818026
29,4.7,Buffet ,scooter ,19,1.5524796367815255
32,4.8,Meal ,motorcycle ,42,13.97394708068209
21,4.6,Drinks ,motorcycle ,12,4.40549791168802
23,4.5,Meal ,scooter ,26,9.314976789252961
32,4.8,Snack ,motorcycle ,21,3.1162479967399177
28,4.9,Snack ,scooter ,21,6.120938502843037
27,4.8,Buffet ,motorcycle ,16,9.348552276392024
36,4.0,Meal ,motorcycle ,38,13.413644078187055
20,4.4,Buffet ,electric_scooter ,33,9.07474467490115
21,4.5,Buffet ,motorcycle ,16,10.906058503616187
22,4.8,Drinks ,motorcycle ,11,3.040539883926533
34,3.6,Snack ,scooter ,38,10.867286734324555
34,4.6,Buffet ,motorcycle ,29,2.984632837671795
23,5.0,Buffet ,scooter ,19,3.0270945224178623
37,4.9,Meal ,motorcycle ,28,6.049765396747799
26,5.0,Drinks ,motorcycle ,24,9.435201537090277
34,3.5,Drinks ,scooter ,36,20.205788522366976
24,4.6,Snack ,scooter ,10,6.037990253842855
29,4.6,Buffet ,motorcycle ,18,3.0295597400695193
33,4.0,Meal ,motorcycle ,24,3.0408160411831497
28,4.8,Meal ,motorcycle ,17,4.587761378416491
24,5.0,Snack ,motorcycle ,38,7.562982485384911
33,4.9,Buffet ,motorcycle ,23,13.680920077659975
33,4.7,Meal ,scooter ,25,13.583086214829478
37,4.6,Buffet ,motorcycle ,43,12.419787919223099
34,4.3,Drinks ,electric_scooter ,40,13.97372748680413
26,4.7,Drinks ,scooter ,22,6.105280414348746
36,4.6,Meal ,motorcycle ,24,7.86266816742606
20,4.7,Meal ,motorcycle ,18,1.4897806688327058
20,4.9,Buffet ,motorcycle ,18,9.175565156789395
28,4.6,Drinks ,scooter ,23,17.09806123870182
32,4.7,Buffet ,motorcycle ,37,4.5279730551796655
22,4.8,Drinks ,motorcycle ,25,6.146683594747961
38,4.6,Meal ,scooter ,37,6.1474046527332025
24,4.8,Drinks ,motorcycle ,17,4.631778693718209
31,4.7,Meal ,scooter ,24,16.721430138827582
30,4.5,Snack ,electric_scooter ,32,13.972053025068483
32,4.9,Snack ,motorcycle ,39,10.865409153333228
37,4.9,Meal ,motorcycle ,21,6.058919182045406
37,4.5,Meal ,motorcycle ,20,7.790156595549083
24,4.7,Snack ,motorcycle ,42,10.641928366286677
23,4.2,Drinks ,motorcycle ,17,4.663544352487351
23,4.6,Snack ,motorcycle ,30,13.622067322487057
20,4.3,Meal ,motorcycle ,16,1.5580865131796675
23,4.4,Buffet ,scooter ,40,19.343598666678233
23,4.9,Meal ,motorcycle ,26,7.683850219355185
28,4.9,Meal ,motorcycle ,29,12.241187680698099
35,4.8,Buffet ,scooter ,44,13.631228534634364
30,4.9,Snack ,motorcycle ,22,20.252959556705893
28,4.6,Buffet ,scooter ,21,9.077679565888353
21,4.7,Meal ,electric_scooter ,32,16.38580226679637
29,4.1,Snack ,motorcycle ,34,16.83046129449007
25,4.7,Buffet ,scooter ,38,17.13751702265433
34,4.7,Drinks ,motorcycle ,28,13.9688420219815
21,5.0,Meal ,scooter ,24,6.054527674046081
39,4.6,Buffet ,scooter ,15,7.6841554169870285
36,5.0,Snack ,motorcycle ,28,4.5611123691102575
28,4.7,Meal ,motorcycle ,25,4.528289128869405
22,4.9,Buffet ,electric_scooter ,20,6.1474046527332025
28,4.1,Buffet ,motorcycle ,32,6.208803958793639
27,4.9,Snack ,scooter ,21,9.315024038996688
26,4.1,Snack ,motorcycle ,23,9.22055060752687
27,4.7,Snack ,electric_scooter ,13,4.610598033861446
28,4.6,Snack ,scooter ,18,1.5263832932213117
20,4.6,Meal ,scooter ,12,3.0182264840849005
33,4.9,Drinks ,scooter ,24,19.91468854185064
27,4.8,Buffet ,scooter ,23,12.256076445537179
26,4.9,Drinks ,scooter ,27,12.100079055435623
31,4.4,Snack ,motorcycle ,41,13.829019124507385
35,4.8,Snack ,scooter ,29,16.63522337695842
32,4.0,Meal ,motorcycle ,38,6.20944239786556
31,5.0,Snack ,scooter ,11,3.1051449147073305
23,4.8,Meal ,motorcycle ,10,3.104803752469166
36,4.9,Buffet ,electric_scooter ,36,14.044169821809948
32,5.0,Drinks ,motorcycle ,27,5662.383437732534
23,4.9,Meal ,motorcycle ,43,20.253686339608112
26,4.6,Meal ,scooter ,27,9.121796529129552
24,4.5,Buffet ,scooter ,16,3.108983787477117
28,4.9,Meal ,scooter ,17,4.657591595025029
29,4.8,Drinks ,motorcycle ,10,4.717601091891188
33,4.9,Buffet ,scooter ,27,19.7608983994301
29,4.6,Drinks ,motorcycle ,19,3.0406653640197776
37,4.7,Meal ,scooter ,27,16.983521006888367
24,5.0,Snack ,motorcycle ,23,7.646414102841871
22,4.6,Meal ,motorcycle ,49,20.205786629121544
38,3.9,Snack ,scooter ,33,12.580267821997444
29,4.6,Drinks ,motorcycle ,17,6.128684139018334
22,4.8,Drinks ,motorcycle ,20,8.810838587685735
33,4.6,Snack ,motorcycle ,46,16.384894686693748
35,4.8,Buffet ,motorcycle ,26,6.037614687005781
39,4.5,Meal ,electric_scooter ,23,13.97394708068209
31,4.7,Meal ,motorcycle ,17,4.663432061953077
29,4.6,Meal ,scooter ,29,17129.25700234863
30,4.8,Meal ,electric_scooter ,26,16.659903789497626
38,4.7,Drinks ,motorcycle ,20,12.420692539720621
34,4.8,Meal ,scooter ,33,7.601614738224882
31,4.1,Snack ,motorcycle ,36,16.63541627419506
37,4.0,Snack ,motorcycle ,40,4.5376475660305555
27,4.7,Buffet ,motorcycle ,30,4.5390682033062095
33,4.4,Snack ,motorcycle ,47,17.074116110125047
30,4.0,Drinks ,scooter ,33,7.546670729616689
29,4.6,Snack ,scooter ,28,11.007734763484695
34,4.9,Snack ,motorcycle ,27,3.1162127424648336
38,4.0,Meal ,scooter ,32,8.98805458908907
35,4.4,Meal ,scooter ,47,10.58682402755389
37,4.6,Drinks ,scooter ,27,2.9795987010200835
29,4.6,Meal ,scooter ,28,1.5202946803714215
27,5.0,Snack ,motorcycle ,26,6.176331705209715
29,4.6,Meal ,electric_scooter ,29,12.241187680698099
33,4.1,Snack ,motorcycle ,48,13.582342704072838
29,4.6,Drinks ,electric_scooter ,17,6.147076221351196
23,4.7,Buffet ,scooter ,24,6.050355980443695
38,5.0,Snack ,scooter ,22,13.828140500219925
32,4.0,Meal ,motorcycle ,21,1.5526496288795932
32,4.7,Drinks ,motorcycle ,28,6.0519894487991674
22,4.4,Buffet ,motorcycle ,19,8.92905449503842
20,4.7,Buffet ,scooter ,29,16.59765942034687
21,4.9,Drinks ,motorcycle ,14,13.583068670221184
32,4.6,Snack ,motorcycle ,33,7.772282028979473
31,4.9,Drinks ,scooter ,29,9.314044064625717
26,4.9,Drinks ,scooter ,11,14.152800689540413
25,5.0,Buffet ,motorcycle ,27,13.680987399549041
33,4.7,Drinks ,motorcycle ,41,12.580267821997444
23,4.7,Snack ,scooter ,44,20.176709024411277
36,4.3,Drinks ,scooter ,35,19.363385329843666
34,4.7,Meal ,motorcycle ,28,4.560961190540341
28,4.6,Buffet ,motorcycle ,23,7.648690101122003
24,4.6,Buffet ,motorcycle ,29,9.435201537090277
35,4.9,Buffet ,scooter ,15,13.973182654041272
36,4.8,Drinks ,motorcycle ,27,6.2105430334604925
23,4.8,Meal ,motorcycle ,16,7.86266816742606
27,4.6,Meal ,scooter ,12,4.464808750418709
33,4.0,Buffet ,motorcycle ,31,4.469027395191603
28,4.5,Meal ,motorcycle ,27,16.84993991793859
24,4.9,Drinks ,electric_scooter ,26,12.418409000132675
24,4.4,Buffet ,motorcycle ,35,3.1091253373182792
27,4.6,Snack ,electric_scooter ,15,11.916595059826601
27,4.8,Meal ,motorcycle ,11,9.055361317559612
50,6.0,Drinks ,bicycle ,30,17128.776780460717
31,4.8,Meal ,motorcycle ,26,12.580267821997444
32,4.8,Meal ,motorcycle ,48,14.152800689540413
27,4.1,Snack ,motorcycle ,16,1.558240627082437
29,4.6,Drinks ,scooter ,36,12.162428272833358
24,4.6,Meal ,motorcycle ,18,10.756185975507625
39,4.8,Meal ,motorcycle ,39,12.362235030793837
32,4.2,Snack ,motorcycle ,36,14.152800689540413
28,4.5,Buffet ,motorcycle ,22,13.406355455481522
33,4.1,Snack ,motorcycle ,28,1.5368640589478282
29,4.6,Snack ,motorcycle ,29,17.09806123870182
22,4.9,Meal ,motorcycle ,30,10.880650831145878
22,4.6,Buffet ,motorcycle ,21,20.176811965104577
29,4.8,Drinks ,motorcycle ,24,20.183799025976544
29,4.7,Drinks ,motorcycle ,38,13.78666969413026
34,4.7,Drinks ,electric_scooter ,34,3.040541509779483
30,3.6,Snack ,scooter ,37,13.583068670221184
23,4.7,Drinks ,motorcycle ,38,3.0585514958573046
22,4.7,Drinks ,motorcycle ,22,6.290134677517525
20,4.4,Drinks ,motorcycle ,32,12.41700384245946
25,4.9,Snack ,motorcycle ,10,7.452607659413802
29,4.7,Snack ,scooter ,13,1.5523182885967521
38,4.8,Meal ,electric_scooter ,23,2.9795405228258924
31,4.8,Meal ,scooter ,29,11.98332305054634
32,4.8,Snack ,scooter ,15,4.717601091891188
24,4.6,Snack ,scooter ,12,3.0201605225622505
21,4.9,Buffet ,motorcycle ,41,13.40588385140084
38,4.8,Meal ,motorcycle ,11,3.1048274858998925
37,4.5,Drinks ,scooter ,16,3.1450674360287563
29,4.8,Drinks ,motorcycle ,17,4.674143698854785
38,4.1,Drinks ,motorcycle ,40,10.587732953866993
32,4.4,Meal ,scooter ,31,9.074848935713518
35,4.5,Snack ,motorcycle ,23,1.5321547981418226
37,4.7,Meal ,scooter ,11,4.589834614289604
39,4.7,Buffet ,scooter ,29,19.660674820505186
20,4.8,Drinks ,scooter ,19,20.506944148303393
33,5.0,Meal ,motorcycle ,27,19.975741216251755
21,4.6,Buffet ,scooter ,16,9.192703789896752
38,4.7,Snack ,scooter ,15,13.428939356067714
34,5.0,Meal ,scooter ,25,4.469620874191723
20,4.8,Snack ,scooter ,24,6.118630885324416
39,4.9,Buffet ,motorcycle ,43,10.866716057931873
23,4.6,Meal ,motorcycle ,25,1.5204186027522326
39,4.7,Snack ,scooter ,15,10.92434498212485
34,4.6,Meal ,motorcycle ,25,3.108975193601761
25,4.8,Meal ,motorcycle ,35,19.36258018323496
26,4.6,Drinks ,motorcycle ,22,10.642283429594025
21,5.0,Snack ,scooter ,41,13.970144665360992
37,4.3,Meal ,motorcycle ,33,5.958759869110948
21,4.8,Snack ,scooter ,22,11.007734763484695
34,4.6,Buffet ,motorcycle ,27,6.232392019746196
38,4.9,Meal ,electric_scooter ,18,3.0253456549862583
36,4.7,Drinks ,motorcycle ,30,10.427692569121193
36,4.9,Snack ,motorcycle ,40,16.720582121905373
33,5.0,Snack ,motorcycle ,44,12.073551890528492
32,4.3,Meal ,scooter ,33,13.762197002675359
26,4.9,Meal ,motorcycle ,37,16.825383404914984
36,4.0,Buffet ,motorcycle ,31,3.0642100281874445
26,4.8,Meal ,motorcycle ,28,1.5725337268149235
21,4.6,Buffet ,scooter ,13,6.218153086304595
20,4.6,Buffet ,motorcycle ,19,5016.4897523664795
21,4.8,Snack ,motorcycle ,39,10.711191521710754
22,5.0,Meal ,scooter ,20,10.72495611993378
30,4.2,Buffet ,motorcycle ,37,16.38490093375556
33,3.7,Snack ,scooter ,33,14.152800689540413
39,3.6,Snack ,scooter ,38,19.68832433564906
29,4.5,Buffet ,motorcycle ,44,11.937046205134822
37,4.9,Buffet ,scooter ,25,9.175565156789395
28,3.5,Meal ,motorcycle ,31,19.6613102045733
26,4.9,Snack ,scooter ,36,12.116559162483792
24,4.8,Meal ,motorcycle ,36,3.116148932644314
26,4.9,Snack ,motorcycle ,20,19.76170646743437
23,4.8,Drinks ,scooter ,23,7.449051157382271
27,4.6,Snack ,scooter ,29,4.544085706065483
27,4.7,Drinks ,scooter ,16,1.5095756007325114
31,4.3,Drinks ,motorcycle ,31,12.419794286647505
21,4.0,Buffet ,electric_scooter ,35,13.631440268467472
28,4.7,Drinks ,motorcycle ,20,6.128757701333823
35,4.2,Drinks ,motorcycle ,34,3.0405702577395113
31,4.7,Drinks ,scooter ,23,20.83088495953679
26,4.7,Snack ,electric_scooter ,19,3.0188267877531483
32,4.8,Snack ,motorcycle ,25,4.596666924488946
36,4.5,Snack ,motorcycle ,36,12.435256014919078
24,4.5,Buffet ,motorcycle ,19,10.587588203134914
30,4.7,Meal ,motorcycle ,30,4.395417950017646
26,4.7,Snack ,motorcycle ,33,2.9794969568733474
24,4.6,Snack ,electric_scooter ,11,1.5527577991455996
30,4.3,Meal ,motorcycle ,30,9.220368460076752
33,4.7,Drinks ,scooter ,24,10.867366120052127
37,5.0,Snack ,scooter ,15,20.253258047971475
35,4.6,Snack ,motorcycle ,23,1.5606712323150125
24,3.1,Meal ,scooter ,31,12.421212736022733
34,4.7,Meal ,motorcycle ,36,14.152800689540413
37,4.8,Buffet ,scooter ,30,10.593374673280612
30,4.9,Meal ,scooter ,27,1.5606496889243624
36,4.1,Snack ,motorcycle ,34,7.546781220269444
28,4.6,Buffet ,scooter ,12,10.280582064333974
27,4.7,Snack ,motorcycle ,24,7.761498256980239
25,4.2,Buffet ,electric_scooter ,34,17.137377985712533
26,5.0,Drinks ,electric_scooter ,15,4.53754359877181
30,4.8,Snack ,motorcycle ,26,3.1088209201491788
33,5.0,Snack ,motorcycle ,28,6.217824017341541
33,4.3,Snack ,scooter ,35,13.969760212920004
29,4.9,Meal ,scooter ,23,9.314965469384537
21,4.7,Meal ,scooter ,23,4.537905322815778
27,4.5,Meal ,motorcycle ,42,19.890503583680456
25,4.7,Snack ,motorcycle ,22,9.088013799097757
30,3.6,Meal ,scooter ,35,12.232070021140178
37,4.8,Drinks ,motorcycle ,20,16.852118690721092
36,4.9,Meal ,motorcycle ,27,6.080891508015064
25,4.3,Drinks ,scooter ,33,20.55759081003591
36,4.7,Buffet ,motorcycle ,19,20.182685858074404
38,4.4,Drinks ,motorcycle ,49,20.182482607831712
21,4.8,Meal ,motorcycle ,29,4.674333787171357
30,4.7,Snack ,motorcycle ,47,13.682511992343144
39,5.0,Buffet ,motorcycle ,54,10.866360907286527
23,4.5,Snack ,motorcycle ,29,4.537571349626826
29,4.6,Buffet ,scooter ,24,6.050551152852564
24,4.4,Snack ,motorcycle ,15,9.315028810932212
20,4.7,Snack ,motorcycle ,26,10.90597017978448
